# n=36, modulus d=4, coefficients d=6
# Frobenius number = 2073586, Frobenius root = 275, Apery max = 2075009
coefficients = [1423, 100003, 125003, 150001, 175003, 200003, 225001, 250007, 275003, 300007, 
                325001, 350003, 375001, 400009, 425003, 450001, 475001, 500009, 525001, 550001, 
                575003, 600001, 625001, 650003, 675001, 700001, 725003, 750001, 775001, 800009, 
                825001, 850009, 875003, 900001, 925001, 950009]


Residues, Apery set, Zeros
740, 1825026, 1823603
741, 1825027, 1823604
742, 1825028, 1823605
743, 1825029, 1823606
744, 1825030, 1823607
745, 1650002, 1648579
746, 1650003, 1648580
747, 1650004, 1648581
748, 1650005, 1648582
749, 1650006, 1648583
750, 1650007, 1648584
751, 1650008, 1648585
752, 375001, 373578
753, 375002, 373579
754, 1650011, 1648588
755, 1650012, 1648589
756, 1650013, 1648590
757, 375006, 373583
758, 375007, 373584
759, 1650016, 1648593
760, 375009, 373586
761, 375010, 373587
762, 1650019, 1648596
763, 1650020, 1648597
764, 1650021, 1648598
765, 1650022, 1648599
766, 1650023, 1648600
767, 1650024, 1648601
768, 1650025, 1648602
769, 1650026, 1648603
770, 1650027, 1648604
771, 1650028, 1648605
772, 1650029, 1648606
773, 1650030, 1648607
774, 1475002, 1473579
775, 1475003, 1473580
776, 1475004, 1473581
777, 1475005, 1473582
778, 1475006, 1473583
779, 1475007, 1473584
780, 1475008, 1473585
781, 1475009, 1473586
782, 1475010, 1473587
783, 200003, 198580
784, 1475012, 1473589
785, 1475013, 1473590
786, 200006, 198583
787, 1475015, 1473592
788, 1475016, 1473593
789, 1475017, 1473594
790, 1475018, 1473595
791, 1475019, 1473596
792, 1475020, 1473597
793, 1475021, 1473598
794, 1475022, 1473599
795, 1475023, 1473600
796, 1475024, 1473601
797, 1475025, 1473602
798, 1475026, 1473603
799, 1475027, 1473604
800, 1475028, 1473605
801, 1475029, 1473606
802, 1475030, 1473607
803, 1300002, 1298579
804, 1300003, 1298580
805, 1300004, 1298581
806, 1300005, 1298582
807, 1300006, 1298583
808, 1300007, 1298584
809, 1300008, 1298585
810, 1300009, 1298586
811, 1300010, 1298587
812, 1300011, 1298588
813, 1300012, 1298589
814, 1300013, 1298590
815, 1300014, 1298591
816, 1300015, 1298592
817, 1300016, 1298593
818, 1300017, 1298594
819, 1300018, 1298595
820, 1300019, 1298596
821, 1300020, 1298597
822, 1300021, 1298598
823, 1300022, 1298599
824, 1300023, 1298600
825, 1300024, 1298601
826, 1300025, 1298602
827, 1300026, 1298603
828, 1300027, 1298604
829, 1300028, 1298605
830, 1300029, 1298606
831, 1300030, 1298607
832, 1125002, 1123579
833, 1125003, 1123580
834, 1125004, 1123581
835, 1125005, 1123582
836, 1125006, 1123583
837, 1125007, 1123584
838, 1125008, 1123585
839, 1125009, 1123586
840, 1125010, 1123587
841, 1125011, 1123588
842, 1125012, 1123589
843, 1125013, 1123590
844, 1125014, 1123591
845, 1125015, 1123592
846, 1125016, 1123593
847, 1125017, 1123594
848, 1125018, 1123595
849, 1125019, 1123596
850, 1125020, 1123597
851, 1125021, 1123598
852, 1125022, 1123599
853, 1125023, 1123600
854, 1125024, 1123601
855, 1125025, 1123602
856, 1125026, 1123603
857, 1125027, 1123604
858, 1125028, 1123605
859, 1125029, 1123606
860, 1125030, 1123607
861, 950002, 948579
862, 950003, 948580
863, 950004, 948581
864, 950005, 948582
865, 950006, 948583
866, 950007, 948584
867, 950008, 948585
868, 950009, 948586
869, 950010, 948587
870, 950011, 948588
871, 950012, 948589
872, 950013, 948590
873, 950014, 948591
874, 950015, 948592
875, 950016, 948593
876, 950017, 948594
877, 950018, 948595
878, 950019, 948596
879, 950020, 948597
880, 950021, 948598
881, 950022, 948599
882, 950023, 948600
883, 950024, 948601
884, 950025, 948602
885, 950026, 948603
886, 950027, 948604
887, 950028, 948605
888, 2050008, 2048585
889, 775001, 773578
890, 775002, 773579
891, 775003, 773580
892, 775004, 773581
893, 775005, 773582
894, 775006, 773583
895, 775007, 773584
896, 775008, 773585
897, 775009, 773586
898, 775010, 773587
899, 775011, 773588
900, 775012, 773589
901, 775013, 773590
902, 775014, 773591
903, 775015, 773592
904, 775016, 773593
905, 775017, 773594
906, 775018, 773595
907, 775019, 773596
908, 775020, 773597
909, 775021, 773598
910, 775022, 773599
911, 2050031, 2048608
912, 1875003, 1873580
913, 1875004, 1873581
914, 1875005, 1873582
915, 1875006, 1873583
916, 1875007, 1873584
917, 1875008, 1873585
918, 600001, 598578
919, 600002, 598579
920, 600003, 598580
921, 600004, 598581
922, 600005, 598582
923, 600006, 598583
924, 600007, 598584
925, 600008, 598585
926, 600009, 598586
927, 600010, 598587
928, 600011, 598588
929, 600012, 598589
930, 600013, 598590
931, 600014, 598591
932, 600015, 598592
933, 600016, 598593
934, 600017, 598594
935, 600018, 598595
936, 1875027, 1873604
937, 1875028, 1873605
938, 1875029, 1873606
939, 1875030, 1873607
940, 1700002, 1698579
941, 1700003, 1698580
942, 1700004, 1698581
943, 1700005, 1698582
944, 1700006, 1698583
945, 1700007, 1698584
946, 1700008, 1698585
947, 1700009, 1698586
948, 1700010, 1698587
949, 425003, 423580
950, 425004, 423581
951, 425005, 423582
952, 1700014, 1698591
953, 425007, 423584
954, 1700016, 1698593
955, 425009, 423586
956, 425010, 423587
957, 1700019, 1698596
958, 425012, 423589
959, 1700021, 1698598
960, 1700022, 1698599
961, 1700023, 1698600
962, 1700024, 1698601
963, 1700025, 1698602
964, 1700026, 1698603
965, 1700027, 1698604
966, 1700028, 1698605
967, 1700029, 1698606
968, 1700030, 1698607
969, 1525002, 1523579
970, 1525003, 1523580
971, 1525004, 1523581
972, 1525005, 1523582
973, 1525006, 1523583
974, 1525007, 1523584
975, 1525008, 1523585
976, 1525009, 1523586
977, 1525010, 1523587
978, 1525011, 1523588
979, 250004, 248581
980, 1525013, 1523590
981, 250006, 248583
982, 250007, 248584
983, 1525016, 1523593
984, 1525017, 1523594
985, 1525018, 1523595
986, 1525019, 1523596
987, 1525020, 1523597
988, 1525021, 1523598
989, 1525022, 1523599
990, 1525023, 1523600
991, 1525024, 1523601
