# n=64, modulus d=5, coefficients d=6
# Frobenius number = 14680015, Frobenius root = 9753, Apery max = 14690022
coefficients = [10007, 100003, 110009, 120007, 130003, 140003, 150001, 160001, 170003, 180001, 
                190001, 200003, 210001, 220001, 230003, 240001, 250007, 260003, 270001, 280001, 
                290003, 300001, 310001, 320003, 330001, 340001, 350003, 360001, 370001, 380003, 
                390001, 400009, 410003, 420001, 430001, 440003, 450001, 460001, 470003, 480001, 
                490001, 500009, 510001, 520001, 530003, 540001, 550001, 560003, 570001, 580001, 
                590003, 600001, 610001, 620003, 630001, 640001, 650003, 660001, 670001, 680003, 
                690001, 700001, 800009, 900001]


Residues, Apery set, Zeros
558, 13530022, 13520015
559, 13520016, 13510009
560, 13520017, 13510010
561, 13520018, 13510011
562, 13520019, 13510012
563, 13520020, 13510013
564, 13520021, 13510014
565, 13520022, 13510015
566, 13510016, 13500009
567, 13510017, 13500010
568, 13510018, 13500011
569, 13510019, 13500012
570, 13510020, 13500013
571, 13510021, 13500014
572, 13500015, 13490008
573, 13500016, 13490009
574, 13500017, 13490010
575, 13500018, 13490011
576, 13500019, 13490012
577, 13500020, 13490013
578, 13500021, 13490014
579, 13500022, 13490015
580, 13490016, 13480009
581, 13490017, 13480010
582, 13490018, 13480011
583, 13490019, 13480012
584, 13490020, 13480013
585, 13490021, 13480014
586, 13490022, 13480015
587, 13480016, 13470009
588, 13480017, 13470010
589, 13480018, 13470011
590, 13480019, 13470012
591, 13480020, 13470013
592, 13480021, 13470014
593, 13480022, 13470015
594, 13470016, 13460009
595, 13470017, 13460010
596, 13470018, 13460011
597, 13470019, 13460012
598, 13470020, 13460013
599, 13470021, 13460014
600, 13470022, 13460015
601, 13460016, 13450009
602, 13460017, 13450010
603, 13460018, 13450011
604, 13460019, 13450012
605, 13460020, 13450013
606, 13460021, 13450014
607, 13460022, 13450015
608, 13450016, 13440009
609, 13450017, 13440010
610, 13450018, 13440011
611, 13450019, 13440012
612, 13450020, 13440013
613, 13450021, 13440014
614, 13450022, 13440015
615, 13440016, 13430009
616, 13440017, 13430010
617, 13440018, 13430011
618, 13440019, 13430012
619, 13440020, 13430013
620, 13440021, 13430014
621, 13440022, 13430015
622, 13430016, 13420009
623, 13430017, 13420010
624, 13430018, 13420011
625, 13430019, 13420012
626, 13430020, 13420013
627, 13430021, 13420014
628, 13430022, 13420015
629, 13420016, 13410009
630, 13420017, 13410010
631, 13420018, 13410011
632, 13420019, 13410012
633, 13420020, 13410013
634, 13420021, 13410014
635, 13420022, 13410015
636, 13410016, 13400009
637, 13410017, 13400010
638, 13410018, 13400011
639, 13410019, 13400012
640, 13410020, 13400013
641, 13410021, 13400014
642, 13410022, 13400015
643, 13400016, 13390009
644, 13400017, 13390010
645, 13400018, 13390011
646, 13400019, 13390012
647, 13400020, 13390013
648, 13400021, 13390014
649, 13400022, 13390015
650, 13390016, 13380009
651, 13390017, 13380010
652, 13390018, 13380011
653, 13390019, 13380012
654, 13390020, 13380013
655, 13390021, 13380014
656, 13390022, 13380015
657, 13380016, 13370009
658, 13380017, 13370010
659, 13380018, 13370011
660, 13380019, 13370012
661, 13380020, 13370013
662, 13380021, 13370014
663, 13380022, 13370015
664, 13370016, 13360009
665, 13370017, 13360010
666, 13370018, 13360011
667, 13370019, 13360012
668, 13370020, 13360013
669, 13370021, 13360014
670, 13370022, 13360015
671, 13360016, 13350009
672, 13360017, 13350010
673, 13360018, 13350011
674, 13360019, 13350012
675, 13360020, 13350013
676, 13360021, 13350014
677, 13360022, 13350015
678, 13350016, 13340009
679, 13350017, 13340010
680, 13350018, 13340011
681, 13350019, 13340012
682, 13350020, 13340013
683, 13350021, 13340014
684, 13350022, 13340015
685, 13340016, 13330009
686, 13340017, 13330010
687, 13340018, 13330011
688, 13340019, 13330012
689, 13340020, 13330013
690, 13340021, 13330014
691, 13340022, 13330015
692, 13330016, 13320009
693, 13330017, 13320010
694, 13330018, 13320011
695, 13330019, 13320012
696, 13330020, 13320013
697, 13330021, 13320014
698, 13330022, 13320015
699, 13320016, 13310009
700, 13320017, 13310010
701, 13320018, 13310011
702, 13320019, 13310012
703, 13320020, 13310013
704, 13320021, 13310014
705, 13320022, 13310015
706, 13310016, 13300009
707, 13310017, 13300010
708, 13310018, 13300011
709, 13310019, 13300012
710, 13310020, 13300013
711, 13310021, 13300014
712, 13300015, 13290008
713, 13300016, 13290009
714, 13300017, 13290010
715, 13300018, 13290011
716, 13300019, 13290012
717, 13300020, 13290013
718, 13300021, 13290014
719, 13290015, 13280008
720, 13290016, 13280009
721, 13290017, 13280010
722, 13290018, 13280011
723, 13290019, 13280012
724, 13290020, 13280013
725, 13290021, 13280014
726, 13290022, 13280015
727, 13280016, 13270009
728, 13280017, 13270010
729, 13280018, 13270011
730, 13280019, 13270012
731, 13280020, 13270013
732, 13280021, 13270014
733, 13270015, 13260008
734, 13270016, 13260009
735, 13270017, 13260010
736, 13270018, 13260011
737, 13270019, 13260012
738, 13270020, 13260013
739, 13270021, 13260014
740, 13260015, 13250008
741, 13260016, 13250009
742, 13260017, 13250010
743, 13260018, 13250011
744, 13260019, 13250012
745, 13260020, 13250013
746, 13260021, 13250014
747, 13260022, 13250015
748, 13250016, 13240009
749, 13250017, 13240010
750, 13250018, 13240011
751, 13250019, 13240012
752, 13250020, 13240013
753, 13250021, 13240014
754, 13240015, 13230008
755, 13240016, 13230009
756, 13240017, 13230010
757, 13240018, 13230011
758, 13240019, 13230012
759, 13240020, 13230013
760, 13240021, 13230014
761, 13230015, 13220008
762, 13230016, 13220009
763, 13230017, 13220010
764, 13230018, 13220011
765, 13230019, 13220012
766, 13230020, 13220013
767, 13230021, 13220014
768, 13230022, 13220015
769, 13220016, 13210009
770, 13220017, 13210010
771, 13220018, 13210011
772, 13220019, 13210012
773, 13220020, 13210013
774, 13220021, 13210014
775, 13210015, 13200008
776, 13210016, 13200009
777, 13210017, 13200010
778, 13210018, 13200011
779, 13210019, 13200012
780, 13210020, 13200013
781, 13210021, 13200014
782, 13200015, 13190008
783, 13200016, 13190009
784, 13200017, 13190010
785, 13200018, 13190011
786, 13200019, 13190012
787, 13200020, 13190013
788, 13200021, 13190014
